"Person","Rt","Hit"
280,2623,1
280,4272,1
280,1335,1
280,1760,1
280,5160,1
280,4716,0
281,4172,1
281,5271,1
281,2061,1
281,1383,1
281,1378,1
281,1373,1
281,3828,1
281,1806,1
281,2352,1
281,6384,1
281,2037,1
281,5062,1
281,2667,1
281,11039,1
281,959,1
281,3742,1
281,2513,1
281,11709,1
281,3361,1
281,4030,1
281,2534,1
281,4435,1
281,1429,1
281,1377,1
281,1343,1
281,1355,1
281,1735,1
281,3811,1
281,3525,1
281,6559,1
281,3937,1
281,1347,1
281,1797,1
282,2145,1
282,1473,1
282,4091,1
282,1248,1
282,2171,1
282,1601,1
282,3561,1
282,1448,1
282,2626,1
282,1440,1
282,2144,1
282,2341,0
282,4103,1
282,1730,1
282,5008,1
282,1403,1
282,1536,1
282,1411,1
282,4682,1
282,1731,1
282,1518,1
282,1793,1
282,1613,1
282,3777,1
282,4394,1
282,1552,1
282,1345,0
282,1829,1
282,1318,1
282,2345,1
282,1476,1
282,2934,0
282,4909,1
282,1442,1
282,1263,1
283,2694,1
283,2178,1
283,3367,1
283,9254,1
283,4836,1
283,9741,1
283,4412,1
283,5596,1
283,3719,1
283,4771,1
283,16907,1
283,8316,1
283,3659,1
283,4242,1
283,9122,1
283,2075,1
283,1381,1
283,6013,1
283,3778,1
283,4303,1
283,2367,1
283,3118,0
283,2803,1
283,3882,1
283,5521,1
283,2543,1
283,2920,1
283,1267,1
283,2510,1
283,6859,1
283,1640,1
283,3828,1
283,5399,1
284,1459,1
284,1870,1
284,6257,1
284,1231,1
284,2441,1
284,1629,1
284,1004,1
284,2817,1
284,1798,1
284,1376,1
284,1285,1
284,4352,1
284,10087,1
284,6051,1
284,2030,1
284,3784,1
284,1575,1
284,1159,1
284,1182,1
284,2159,1
284,1072,1
284,2440,1
284,1428,1
284,5607,1
284,6595,1
284,3108,1
284,4350,1
284,1292,1
284,7450,1
284,4613,1
284,4028,1
284,4773,1
284,1817,1
284,3151,1
284,1176,1
284,2822,1
284,1514,1
284,2870,1
285,863,1
285,944,1
285,2504,1
285,1287,1
285,888,1
285,976,1
285,1607,1
285,2192,1
285,1224,1
285,1703,1
285,880,1
285,1039,1
285,1008,1
285,1455,1
285,2208,1
285,2088,0
285,1510,1
285,1088,1
285,1159,1
285,1456,1
285,1079,1
285,1560,1
285,1359,1
285,1423,1
285,1936,1
285,1376,1
285,1391,1
285,905,1
285,1456,1
285,2521,1
285,2000,1
285,1223,1
285,1009,1
285,912,1
286,4529,1
286,2524,1
286,1532,1
286,1679,1
286,7479,1
286,2977,1
286,4132,1
286,2416,1
286,2364,0
286,1518,1
286,2263,1
286,6901,1
286,3800,0
286,10364,0
286,1120,1
286,3105,1
286,4348,1
286,3811,1
286,3663,0
286,3896,1
286,3652,1
286,5136,1
286,9732,0
286,1806,0
286,561,0
286,1420,1
286,3717,1
286,5288,0
286,6071,1
286,3006,0
286,3444,1
286,4842,1
286,3290,0
286,370,1
286,12163,1
286,2356,1
286,3424,0
287,3587,1
287,4323,1
287,7019,1
287,9167,1
287,3201,1
287,3198,1
287,4583,1
287,8779,1
287,4100,1
287,2094,1
287,2031,1
287,2897,1
287,8677,0
287,3258,1
287,2206,1
287,2012,1
287,7421,1
287,5983,1
287,8400,1
287,2288,1
287,3304,1
287,2148,1
287,1911,1
287,3504,1
287,10443,1
287,12842,1
287,2809,1
287,3480,1
287,13029,1
287,5134,1
287,1880,1
287,3716,1
287,4462,1
287,2358,1
288,2912,1
288,2246,1
288,3949,1
288,4953,0
288,5460,1
288,4798,0
288,2576,1
288,2536,1
288,1830,1
288,2848,1
288,1599,1
288,2007,1
288,2374,1
288,2302,1
288,8518,0
288,5881,1
288,2134,1
288,5798,1
288,2679,1
288,7853,1
288,1791,1
288,5247,1
288,3791,1
288,1830,1
288,7745,1
288,2095,1
288,2240,1
288,2030,1
288,4742,1
288,2822,1
288,3470,1
288,6111,1
288,1982,1
288,4351,1
288,1951,1
289,3039,1
289,2736,0
289,3206,1
289,7085,1
289,3083,1
289,2461,1
289,10690,1
289,3640,1
289,2949,1
289,2178,1
289,4200,1
289,4085,1
289,11546,0
289,7758,1
289,6360,1
289,7619,1
289,1798,0
289,5153,1
289,5971,0
289,3176,1
289,1723,1
289,2746,1
289,6530,0
289,6594,0
289,3037,1
289,3205,1
289,3676,0
289,4455,0
289,12809,1
289,4834,1
289,2690,0
289,10120,1
289,6474,1
289,8295,1
289,2583,1
289,8507,1
289,3089,1
289,3958,0
289,3377,1
290,1130,1
290,936,1
290,1355,1
290,1298,1
290,1447,1
290,2048,1
290,1001,1
290,1099,1
290,1089,1
290,1517,1
290,1925,1
290,1601,1
290,2072,0
290,1787,1
290,1427,1
290,2731,1
290,1962,1
290,1410,1
290,1337,1
290,1155,1
290,1194,1
290,1578,1
290,1033,1
290,1465,1
290,1471,1
290,4140,1
290,2316,1
290,1321,1
290,2756,1
290,1490,1
290,1178,1
290,877,0
290,1754,1
290,1345,1
290,5244,1
290,1330,1
291,3950,1
291,2119,1
291,4277,1
291,1728,1
291,2745,1
291,2286,0
291,1485,1
291,1601,1
291,1598,1
291,1703,1
291,2165,1
291,5786,1
291,3132,1
291,1734,1
291,2617,1
291,1248,1
291,3861,1
291,1229,1
291,1824,1
291,2878,1
291,1334,1
291,1647,1
291,2175,1
291,1334,1
291,1166,1
291,2447,1
291,5341,1
291,2119,1
291,1582,1
291,2074,1
291,1400,1
291,1544,1
291,1712,1
291,985,1
291,1132,1
291,2086,1
292,2374,1
292,2494,1
292,6376,1
292,3228,1
292,5769,1
292,6634,1
292,3108,1
292,3688,1
292,9444,1
292,9287,1
292,10202,1
292,8318,1
292,1613,1
292,4006,1
292,16679,1
292,1278,1
292,1294,1
292,4830,1
292,9834,1
292,4884,0
292,3561,1
292,2443,1
292,4540,1
292,2760,0
292,6896,1
292,2463,1
292,3713,1
292,1509,1
292,4445,1
292,2632,1
292,4692,1
292,4147,1
292,4732,0
292,2529,1
292,2382,1
292,4529,0
292,4214,1
293,4223,1
293,1807,1
293,7952,1
293,2304,1
293,2416,1
293,3439,1
293,7839,1
293,1712,0
293,2671,1
293,3711,1
293,2895,1
293,2175,1
293,2159,1
293,6063,1
293,3199,1
293,2046,1
293,3712,1
293,1888,1
293,1791,1
293,4976,1
293,5519,1
293,2097,1
293,3423,0
293,5937,1
293,2224,1
293,3598,1
293,1760,1
293,3056,1
293,2367,1
293,6575,1
293,8366,1
293,5600,1
293,2223,1
293,2591,1
293,6671,1
294,4999,1
294,1577,1
294,4809,1
294,2045,1
294,2086,1
294,7673,1
294,2356,1
294,2509,1
294,1838,1
294,3388,1
294,2541,1
294,1759,1
294,3189,1
294,4489,0
294,2219,1
294,1973,1
294,3268,1
294,2401,1
294,3118,1
294,1722,1
294,4090,1
294,2972,1
294,2000,1
294,2327,1
294,1855,1
294,2406,1
294,2958,1
294,7412,1
294,4212,0
294,6468,1
294,4756,1
294,2649,1
294,4082,0
294,1978,1
294,1948,1
295,3016,1
295,1294,1
295,4701,1
295,1989,1
295,24436,1
295,1115,1
295,2309,1
295,5896,1
295,6006,1
295,1795,1
295,4214,1
295,8387,1
295,1390,1
295,1623,1
295,1844,1
295,26439,1
295,5048,1
295,14936,1
295,3567,1
295,1341,1
295,1924,1
295,2441,1
295,2351,1
295,2471,1
295,4492,1
295,4103,1
295,1485,1
295,6519,0
295,5733,1
295,3216,1
295,2887,1
295,16565,1
295,4310,1
296,7735,0
296,1119,1
296,3095,1
296,2840,1
296,9447,1
296,14950,1
296,5543,0
296,10134,1
296,4871,1
296,7504,1
296,7510,1
296,7887,1
296,7943,1
296,4784,1
296,13789,1
296,9503,1
296,11670,1
296,13470,1
296,12237,1
296,19397,1
296,13077,1
296,15398,1
296,4792,1
296,31820,1
296,8182,1
296,5928,1
296,6838,1
296,10823,1
296,17246,1
296,9535,1
296,14686,1
296,5318,1
296,6416,1
296,9246,1
296,8303,1
297,2752,1
297,973,1
297,1518,1
297,5824,1
297,3238,1
297,1464,1
297,2983,1
297,1417,1
297,2360,1
297,2481,1
297,4817,1
297,1392,1
297,1241,1
297,4185,1
297,1471,1
297,1473,1
297,7207,0
297,1144,1
297,1504,1
297,1134,1
297,2303,1
297,1126,1
297,10055,1
297,1047,1
297,2127,1
297,3815,1
297,2046,1
297,2695,1
297,3296,1
297,1471,1
297,6641,1
297,1271,1
297,3544,1
297,1103,1
297,3119,1
298,2723,1
298,4966,1
298,1718,1
298,8554,1
298,3199,1
298,4953,1
298,4647,1
298,3536,0
298,4225,1
298,3998,1
298,34427,1
298,5695,1
298,2470,0
298,6537,1
298,8066,1
298,3150,0
298,4340,1
298,4368,1
298,6717,1
298,2049,1
298,2238,1
298,3097,1
298,1425,1
298,17776,1
298,6178,1
298,24289,1
298,20550,0
298,2874,1
298,7743,1
298,2586,0
298,1957,1
298,5039,1
298,9578,1
298,1956,1
298,3790,1
298,5078,1
298,16486,1
298,9897,0
299,1079,1
299,4260,1
299,4143,1
299,4152,0
299,5180,1
299,5358,1
299,5085,1
299,6760,1
299,12919,1
299,20810,1
299,6042,1
299,11272,1
299,4303,1
299,5452,1
299,4057,1
299,3474,1
299,2460,1
299,2454,1
299,2540,1
299,6162,1
299,3729,1
299,4658,1
299,8333,1
299,9340,1
299,5068,1
299,3330,1
299,2430,0
299,11766,1
299,7168,1
299,3813,1
299,4162,0
299,6005,1
299,2143,0
299,5799,1
299,1462,1
300,2102,1
300,3535,1
300,7234,1
300,1559,1
300,4744,1
300,2580,1
300,2705,1
300,1619,1
300,1906,1
300,2253,1
300,1743,1
300,2418,0
300,3388,1
300,3189,1
300,1976,1
300,1642,1
300,1914,1
300,5361,1
300,2351,1
300,2236,1
300,2568,1
300,7142,1
300,1953,1
300,2562,1
300,1497,1
300,1947,1
300,1913,1
300,2657,1
300,2140,1
300,4493,1
300,1599,1
300,4126,1
300,1834,1
300,1496,1
300,2137,1
300,3342,1
300,1747,1
301,1307,1
301,1120,1
301,2083,1
301,6791,1
301,3514,1
301,1567,0
301,3981,1
301,2464,1
301,2914,1
301,5792,1
301,3844,1
301,4220,1
301,4792,1
301,5492,1
301,132527,0
301,1975,1
301,22260,1
301,5141,1
301,18122,1
301,2403,1
301,6002,1
301,3832,1
301,4003,1
301,5941,1
301,7485,1
301,9086,1
301,5524,0
301,6295,1
301,3250,1
301,10401,1
301,4419,1
301,3811,1
301,2773,1
301,101464,1
301,4485,1
301,4530,1
301,5644,1
302,7629,1
302,3252,1
302,5617,1
302,8821,1
302,4331,1
302,10220,1
302,4210,1
302,9142,1
302,9850,1
302,7148,1
302,7937,1
302,8683,1
302,10709,1
302,16823,1
302,14974,0
302,3681,1
302,21053,0
302,21382,1
302,17430,1
302,24393,0
302,8362,1
302,3338,1
302,16769,1
302,2725,1
302,16557,0
302,9436,0
302,4437,1
302,9645,1
302,7103,1
302,6959,1
302,8729,1
302,9045,1
302,2872,1
302,12893,1
303,1962,1
303,2338,1
303,2107,1
303,4723,1
303,1558,1
303,2313,1
303,2051,1
303,1697,1
303,2199,1
303,8847,1
303,1307,1
303,1539,1
303,1204,1
303,1257,1
303,1290,1
303,1049,1
303,1127,1
303,1780,1
303,2366,1
303,1512,1
303,1849,1
303,1440,1
303,6900,1
303,1124,1
303,1987,1
303,1268,1
303,2458,1
303,1769,1
303,906,1
303,1921,1
303,1764,1
303,1351,1
303,900,1
303,2074,1
303,1271,1
304,4751,1
304,1320,1
304,2352,0
304,2232,1
304,1423,1
304,1544,1
304,1528,1
304,1399,0
304,3616,1
304,2192,0
304,3327,1
304,2072,0
304,3224,1
304,5103,0
304,3415,1
304,3144,1
304,5727,1
304,3096,1
304,3960,1
304,2751,1
304,4375,1
304,3231,1
304,5175,1
304,2135,1
304,2472,1
304,2247,1
304,3319,1
304,3048,1
304,2151,1
304,4256,1
304,2608,1
304,3359,1
304,3583,1
304,3496,1
304,1720,1
305,5472,0
305,2807,1
305,2571,1
305,3361,1
305,2343,1
305,13686,1
305,5536,1
305,2923,1
305,2855,1
305,5766,1
305,2950,1
305,1631,1
305,1272,1
305,1023,1
305,2256,1
305,2600,1
305,1254,1
305,8063,1
305,3871,1
305,1223,1
305,2632,1
305,1319,1
305,1320,1
305,4543,1
305,5791,1
305,3824,1
305,11740,1
305,1865,1
305,2943,1
305,1870,1
305,6144,1
305,9290,1
305,5407,1
305,1896,1
305,3200,1
305,4391,1
305,12447,1
306,4966,0
306,2360,0
306,2663,1
306,3335,0
306,6031,1
306,2279,1
306,3326,1
306,4263,1
306,3455,1
306,8790,1
306,3783,1
306,4135,1
306,4111,1
306,4159,1
306,2360,1
306,1807,0
306,2896,1
306,4565,1
306,5727,1
306,3824,1
306,3976,1
306,5079,0
306,3977,0
306,5567,1
306,5038,0
306,3925,1
306,2720,1
306,1951,0
306,2944,1
306,2903,1
306,4391,1
306,2480,1
306,3359,1
306,6022,1
306,3296,1
306,4710,0
307,8915,1
307,16133,0
307,10168,1
307,3899,1
307,5040,1
307,2374,0
307,7331,1
307,9879,1
307,3360,1
307,12746,1
307,5980,1
307,3182,1
307,2852,1
307,2080,1
307,3046,1
307,8439,1
307,1604,1
307,6049,1
307,5070,1
307,5390,1
307,17697,1
307,1833,0
307,2016,1
307,4092,1
307,3552,1
307,6240,1
307,10514,1
307,1839,1
307,2507,1
307,4750,1
307,2184,1
307,3952,1
307,5871,0
307,9703,1
307,2070,1
307,8781,1
308,1653,1
308,1355,1
308,1897,1
308,1008,1
308,1294,1
308,894,1
308,1118,1
308,1237,1
308,1599,1
308,1422,1
308,3523,1
308,1117,1
308,5718,1
308,2811,1
308,1105,1
308,1433,1
308,2410,1
308,2430,1
308,2532,0
308,3034,1
308,11218,1
308,2772,1
308,8836,1
308,1902,1
308,3667,1
308,1444,1
308,2709,0
308,2449,1
308,2537,1
308,4789,1
308,1122,1
308,1346,1
308,1527,1
308,5666,1
309,3253,1
309,2635,1
309,2148,1
309,2453,1
309,1692,1
309,1964,1
309,2231,1
309,1500,1
309,2177,1
309,2296,1
309,1225,1
309,2373,1
309,1710,1
309,3361,1
309,3603,1
309,3513,1
309,2083,1
309,4522,1
309,1210,1
309,4009,1
309,2826,1
309,2153,1
309,1934,1
309,1379,1
309,1352,1
309,1004,1
309,4557,1
309,2649,1
309,1387,1
309,1436,1
309,3230,1
309,1048,1
309,1500,1
309,2736,1
309,4746,1
309,977,1
310,2406,1
310,5900,1
310,2939,1
310,2481,1
310,3419,1
310,1311,1
310,16868,1
310,1496,1
310,2950,1
310,6086,1
310,2014,1
310,1825,1
310,11698,1
310,2548,1
310,3602,1
310,7139,1
310,2372,0
310,2925,1
310,1596,1
310,2812,1
310,1822,1
310,4204,1
310,6419,1
310,1940,1
310,4467,1
310,1422,1
310,1892,1
310,1779,1
310,3358,1
310,3414,1
310,3128,1
310,5148,1
310,5655,1
310,1882,1
310,4726,1
310,4383,1
310,2948,1
311,12304,1
311,18178,1
311,5322,0
311,1965,1
311,3983,1
311,20664,1
311,4503,1
311,4120,1
311,7225,1
311,17336,1
311,2706,1
311,2807,1
311,1969,1
311,1546,0
311,248,0
311,679,0
311,442,0
311,464,1
311,509,0
311,422,1
311,761,1
311,219,0
311,177,0
311,8364,1
311,1655,1
311,1805,0
311,3483,0
311,24014,1
311,2117,1
311,4322,1
311,6111,1
311,5366,1
311,2952,1
312,3629,1
312,31852,1
312,27919,1
312,7341,1
312,8060,1
312,5841,1
312,14929,1
312,33594,1
312,6729,1
312,8527,1
312,8296,1
312,7428,1
312,5288,1
312,11915,1
312,6608,1
312,5777,1
312,8449,1
312,8607,1
312,38472,0
312,6041,0
312,3282,0
312,5346,0
312,4963,1
312,9423,1
312,8808,1
312,36783,1
312,45016,1
312,5369,1
312,6618,1
312,4416,1
312,4456,1
312,26829,1
312,17503,1
312,12803,1
313,1441,1
313,3277,0
313,909,1
313,1140,0
313,2087,1
313,4880,1
313,4436,1
313,1305,1
313,4729,1
313,2601,1
313,3787,1
313,3155,1
313,3346,0
313,2413,1
313,2333,1
313,5433,1
313,1706,1
313,3957,1
313,3440,1
313,2330,1
313,1951,1
313,2312,1
313,4878,1
313,5054,1
313,1281,1
313,8210,1
313,3583,1
313,2642,1
313,6661,1
313,2598,1
313,3391,1
313,2133,1
313,3843,1
313,5744,1
313,3045,1
313,3428,1
314,4362,1
314,1488,1
314,2856,1
314,3487,1
314,2736,0
314,1376,1
314,49247,1
314,1568,1
314,3778,0
314,6140,0
314,3496,1
314,1711,1
314,1407,1
314,1087,1
314,3816,1
314,8063,1
314,9931,1
314,2400,1
314,1831,1
314,2648,1
314,3200,1
314,2799,1
314,2599,1
314,1752,1
314,1528,1
314,3599,1
314,2104,1
314,2135,1
314,3263,1
314,1864,1
314,1600,1
314,3096,1
314,1744,1
314,5566,1
314,6981,1
315,2045,1
315,9130,1
315,3460,0
315,4447,1
315,3028,1
315,2193,1
315,7737,1
315,3825,1
315,4904,0
315,5906,1
315,5692,1
315,2473,1
315,9481,0
315,6730,1
315,2089,1
315,2537,1
315,3887,1
315,2608,1
315,2129,1
315,2332,1
315,2464,1
315,2798,1
315,4101,1
315,2685,1
315,7634,1
315,4675,1
315,3067,1
315,2530,1
315,3474,1
315,4679,1
315,12437,0
315,3899,0
315,4062,1
315,5216,1
316,2240,1
316,4128,1
316,1768,1
316,2144,1
316,2152,1
316,2696,1
316,2224,1
316,1960,1
316,14304,0
316,2216,1
316,2048,1
316,2280,1
316,2472,0
316,2568,1
316,2392,1
316,3728,1
316,2254,1
316,2280,1
316,2864,1
316,2520,1
316,2768,1
316,2408,1
316,2128,1
316,6280,1
316,2352,1
316,2151,1
316,1848,1
316,3696,1
316,2032,1
316,1720,1
316,2104,1
316,2208,1
316,4064,1
316,1576,1
317,3831,1
317,3840,1
317,5376,1
317,4743,1
317,7095,1
317,4663,1
317,4279,1
317,1751,1
317,3591,1
317,3248,1
317,4749,1
317,2799,1
317,3239,1
317,6144,1
317,3143,1
317,4727,1
317,4710,1
317,3239,1
317,2927,0
317,8335,1
317,3239,1
317,2463,1
317,3160,1
317,4007,1
317,4231,1
317,3184,1
317,5024,1
317,4463,1
317,6895,1
317,3657,1
317,4377,1
317,12927,1
317,4007,1
317,6127,0
317,4750,1
317,3503,1
318,7609,1
318,1135,1
318,3764,1
318,1456,1
318,8294,1
318,1875,1
318,1546,1
318,4784,0
318,1419,1
318,3872,1
318,2438,1
318,2086,1
318,2842,1
318,3357,1
318,3877,1
318,2553,1
318,2175,1
318,2282,1
318,1995,1
318,2311,1
318,10619,1
318,1589,1
318,2196,1
318,1553,1
318,1500,1
318,10609,1
318,2693,1
318,3529,0
318,1197,1
318,1528,1
318,3002,1
318,1827,1
318,2133,1
319,1412,1
319,1945,1
319,2451,1
319,3023,1
319,1769,1
319,1677,1
319,888,1
319,1296,1
319,1164,1
319,805,1
319,1591,1
319,2325,1
319,1859,1
319,1358,1
319,2068,1
319,1485,0
319,2171,0
319,1576,1
319,2223,1
319,1621,1
319,4431,1
319,1168,0
319,10294,1
319,1402,1
319,2469,1
319,4842,1
319,3782,1
319,2237,1
319,5207,1
319,2123,1
319,4494,1
319,2628,1
319,1552,1
319,2895,1
319,7490,1
319,4649,1
319,1814,1
320,8388,1
320,4069,1
320,5051,1
320,4353,1
320,3392,1
320,17767,0
320,8296,1
320,29169,1
320,6655,0
320,1689,1
320,2644,1
320,4228,0
320,6310,0
320,13571,0
320,16845,1
320,2440,1
320,3893,1
320,1495,1
320,1968,1
320,6572,0
320,1723,1
320,2234,1
320,5643,1
320,2925,1
320,1759,1
320,3005,1
320,1580,1
320,13389,1
320,14669,1
320,2409,1
320,3829,1
320,2132,1
320,5387,1
320,6902,0
320,4036,1
321,4494,1
321,955,1
321,1461,0
321,4718,1
321,4149,0
321,2221,1
321,1512,1
321,2008,1
321,2730,1
321,2058,1
321,1970,0
321,3039,1
321,2040,1
321,1944,1
321,1660,1
321,2033,1
321,3027,1
321,3947,1
321,2639,1
321,2517,1
321,2517,1
321,1474,1
321,1361,1
321,3731,1
321,5656,1
321,1245,1
321,1161,1
321,2918,1
321,4587,0
321,3229,1
321,2314,1
321,3128,1
321,3429,1
321,1347,1
321,1951,1
321,1410,1
321,2655,1
321,1755,1
322,1648,1
322,2007,1
322,4296,0
322,2424,1
322,1392,1
322,5592,1
322,1744,1
322,2512,1
322,11992,1
322,5713,1
322,2776,1
322,3239,1
322,6889,1
322,3239,1
322,4055,1
322,4007,1
322,1623,1
322,2800,1
322,1933,1
322,3560,1
322,2879,1
322,7503,1
322,1671,1
322,2103,1
322,6159,1
322,6776,1
322,3359,1
322,2896,1
322,1943,1
322,1672,1
322,1111,1
322,6928,1
322,2111,1
322,4591,1
322,5079,1
322,2408,0
322,1911,1
323,2639,1
323,3882,1
323,5613,1
323,5743,1
323,1566,1
323,3058,1
323,5010,0
323,4078,1
323,2199,1
323,2217,1
323,8889,1
323,4234,1
323,5706,1
323,1822,1
323,6849,1
323,3467,1
323,2858,1
323,8994,0
323,5326,1
323,2735,1
323,8982,1
323,2674,1
323,1806,1
323,2463,1
323,3921,0
323,3777,1
323,3038,1
323,2271,1
323,8018,1
323,1665,1
323,4193,0
323,1662,1
323,1338,1
323,1706,1
323,1634,1
323,3425,1
323,3006,1
324,3911,1
324,3486,1
324,4331,1
324,16221,1
324,2793,1
324,5638,1
324,2488,1
324,6266,1
324,3461,1
324,5866,1
324,8490,1
324,3097,1
324,3509,1
324,3319,1
324,4545,1
324,4952,1
324,3071,1
324,2897,1
324,4876,1
324,2327,1
324,2550,1
324,4251,1
324,2677,1
324,3143,1
324,6585,0
324,3695,1
324,3212,1
324,3084,1
324,19340,0
324,2633,1
324,6093,1
324,5066,1
324,3089,1
324,4409,1
324,2592,1
324,3400,1
325,1744,1
325,1502,1
325,3261,1
325,1182,1
325,1621,1
325,2637,1
325,5038,1
325,2765,1
325,2250,1
325,2791,1
325,1340,1
325,1289,1
325,1002,1
325,927,1
325,1359,1
325,2574,1
325,1194,1
325,2209,1
325,1299,1
325,1333,1
325,1005,1
325,1511,1
325,1230,1
325,972,1
325,3502,1
325,1687,1
325,1167,1
325,1276,1
325,988,1
325,2645,1
325,1049,1
325,1976,1
325,3110,1
325,1233,1
325,1306,1
325,2358,1
325,848,1
326,1676,1
326,3481,1
326,3809,1
326,4065,1
326,2949,1
326,2257,1
326,2448,1
326,1211,1
326,3667,1
326,1725,1
326,7382,1
326,2022,1
326,2034,1
326,2100,1
326,1363,0
326,4447,1
326,4360,1
326,5835,1
326,1651,1
326,2394,0
326,7945,1
326,5193,1
326,7222,1
326,4757,1
326,10262,1
326,2528,1
326,1397,1
326,3707,1
326,4714,1
326,1616,1
326,2580,1
326,5381,1
326,7365,1
326,2080,1
326,6455,1
326,7217,1
327,2533,1
327,11503,1
327,4371,1
327,2188,1
327,1652,1
327,4210,1
327,2049,1
327,4872,1
327,1658,1
327,3681,1
327,4228,1
327,6402,1
327,5317,1
327,2516,1
327,1714,1
327,10969,0
327,4230,1
327,1443,1
327,22706,0
327,5697,0
327,17742,1
327,2010,1
327,1872,1
327,1928,1
327,2284,1
327,4366,1
327,2284,1
327,2633,1
327,1846,1
327,2349,1
327,3500,1
327,3215,1
327,4146,1
327,3477,1
327,12736,0
327,9714,1
327,6325,1
327,4367,1
328,2955,1
328,3063,0
328,5595,1
328,2962,1
328,3253,1
328,4722,1
328,5987,0
328,7515,1
328,5346,1
328,6425,1
328,4377,1
328,3736,1
328,2539,1
328,3574,1
328,7475,1
328,3915,1
328,5656,1
328,2848,1
328,13228,0
328,8169,1
328,5436,1
328,3413,0
328,5410,1
328,2204,1
328,3735,1
328,11929,0
328,5940,1
328,3732,0
328,7582,1
328,3259,1
328,7388,1
328,14277,1
328,8013,1
328,3791,1
328,2681,1
328,3610,0
328,3939,1
329,6700,1
329,4977,1
329,1325,1
329,2470,1
329,2459,1
329,3347,1
329,1539,1
329,8805,1
329,2264,1
329,1798,0
329,2667,1
329,2675,1
329,7795,1
329,6148,1
329,1530,1
329,1739,1
329,4521,1
329,4333,0
329,3140,1
329,4263,1
329,2128,1
329,3634,0
329,3167,1
329,3086,1
329,2696,0
329,1976,1
329,3422,0
329,5677,1
329,8468,1
329,2041,1
329,4131,1
329,6805,1
329,3899,1
329,3377,1
329,4183,1
330,3956,1
330,4355,0
330,7254,1
330,6442,1
330,4198,1
330,4825,1
330,11575,1
330,3059,1
330,2157,1
330,6354,1
330,3615,1
330,3133,1
330,3243,1
330,10489,1
330,5124,1
330,5994,1
330,4715,1
330,9956,1
330,11267,1
330,2499,1
330,2207,1
330,8210,1
330,4266,1
330,4809,1
330,4794,1
330,2453,1
330,3696,1
330,3037,1
330,3362,1
330,4515,1
330,4040,1
330,2689,1
330,4581,1
330,3238,1
331,1818,1
331,14491,1
331,3803,1
331,1808,1
331,3540,1
331,2642,1
331,6548,1
331,1851,1
331,3353,1
331,1928,1
331,3547,1
331,2410,1
331,2630,1
331,3622,1
331,2399,1
331,1399,1
331,1349,1
331,2247,1
331,3605,1
331,6637,1
331,2303,1
331,9799,1
331,4279,1
331,4112,1
331,2024,1
331,1636,1
331,2126,1
331,2380,1
331,2917,1
331,6875,1
331,1744,1
331,2045,1
331,2315,1
331,3959,1
331,1851,1
331,2542,1
332,2655,1
332,3015,1
332,1111,1
332,5545,1
332,3147,1
332,2760,1
332,2985,1
332,1936,1
332,3419,1
332,1408,1
332,1112,1
332,1133,1
332,1803,1
332,1192,1
332,1817,1
332,2959,0
332,2860,1
332,1717,1
332,1815,1
332,6636,1
332,7363,1
332,2264,1
332,9139,1
332,1436,1
332,2880,1
332,3233,1
332,9281,1
332,2327,1
332,3160,1
332,5275,1
332,1327,1
332,1187,1
332,896,1
332,5122,1
332,6353,1
333,1738,1
333,2188,1
333,1291,1
333,1984,1
333,2583,1
333,2720,1
333,2218,1
333,2087,1
333,2542,1
333,1733,1
333,4729,1
333,7236,1
333,1914,1
333,1729,1
333,7743,1
333,1558,1
333,1481,1
333,3159,1
333,2043,1
333,2231,1
333,9817,1
333,4660,0
333,2308,1
333,4650,1
333,1552,1
333,1685,1
333,3740,1
333,3352,1
333,4646,1
333,5960,1
333,2834,1
333,1064,1
333,3302,1
333,1984,1
333,3121,1
333,1600,1
333,4187,1
333,2464,1
334,3749,1
334,2221,1
334,2571,1
334,6071,1
334,3291,1
334,6876,1
334,3252,1
334,4332,1
334,4627,1
334,2676,1
334,4407,1
334,2637,1
334,6241,1
334,3063,1
334,5251,1
334,9414,1
334,8771,1
334,2612,1
334,2770,1
334,4308,1
334,6797,1
334,4556,1
334,2551,1
334,5000,1
334,4267,1
334,9389,1
334,5860,1
334,6220,1
334,6538,1
334,3114,0
334,4390,1
334,2249,1
334,2225,1
334,9931,1
334,3451,1
334,3922,1
334,6329,1
335,2507,1
335,2092,1
335,980,1
335,1158,1
335,2710,1
335,2482,1
335,1036,1
335,1271,1
335,1436,1
335,1521,1
335,911,0
335,2728,1
335,1525,1
335,1255,1
335,3110,1
335,882,1
335,968,1
335,2308,1
335,1365,1
335,886,1
335,1298,0
335,1436,1
335,1126,1
335,3103,1
335,1184,1
335,1540,1
335,835,1
335,780,1
335,3373,1
335,1262,1
335,1072,1
335,1498,1
335,3890,1
335,1461,1
335,943,1
336,7757,1
336,6038,0
336,5118,1
336,4742,1
336,11656,1
336,3142,1
336,11606,1
336,6407,1
336,7287,1
336,8438,1
336,4374,1
336,10679,1
336,3622,1
336,6766,1
336,5024,1
336,4926,1
336,4029,1
336,4182,0
336,4573,1
336,3614,1
336,1949,1
336,1526,1
336,5039,1
336,4815,1
336,4638,1
336,14327,0
336,4726,1
336,5014,1
336,1382,1
336,5679,1
336,1696,1
336,3255,1
336,18646,1
336,3271,1
336,6598,1
336,10254,1
337,5207,1
337,1560,1
